000031,station3,2018-07-11 9:01:00,2018-07-11 12:00:00
000031,station2,2018-07-11 12:01:00,2018-07-11 12:30:00
000031,station3,2018-07-11 12:31:00,2018-07-11 13:30:00
000031,station4,2018-07-11 13:31:00,2018-07-11 16:00:00
000031,station2,2018-07-11 16:01:00,2018-07-11 18:00:00
000031,station1,2018-07-11 18:01:00,2018-07-11 19:00:00
000030,station1,2018-07-11 8:30:00,2018-07-11 9:00:00
000030,station4,2018-07-11 9:01:00,2018-07-11 11:00:00
000030,station2,2018-07-11 11:01:00,2018-07-11 12:30:00
000030,station3,2018-07-11 12:31:00,2018-07-11 13:30:00
000030,station1,2018-07-11 13:31:00,2018-07-11 16:00:00
000030,station2,2018-07-11 16:01:00,2018-07-11 18:00:00
000030,station1,2018-07-11 18:01:00,2018-07-11 19:00:00
000029,station1,2018-07-11 8:30:00,2018-07-11 9:00:00
000029,station2,2018-07-11 9:01:00,2018-07-11 11:00:00
000029,station1,2018-07-11 11:01:00,2018-07-11 12:30:00
000029,station2,2018-07-11 12:31:00,2018-07-11 13:30:00
000029,station4,2018-07-11 13:31:00,2018-07-11 16:00:00
000029,station2,2018-07-11 16:01:00,2018-07-11 18:00:00
000029,station1,2018-07-11 18:01:00,2018-07-11 19:31:00
000029,station3,2018-07-11 20:00:00,2018-07-11 20:20:00
000028,station1,2018-07-11 8:30:00,2018-07-11 9:00:00
000028,station2,2018-07-11 9:01:00,2018-07-11 11:00:00
000028,station2,2018-07-11 11:01:00,2018-07-11 12:30:00
000028,station3,2018-07-11 12:31:00,2018-07-11 13:30:00
000028,station1,2018-07-11 13:31:00,2018-07-11 16:00:00
000028,station2,2018-07-11 16:01:00,2018-07-11 18:00:00
000028,station1,2018-07-11 18:01:00,2018-07-11 19:31:00
000027,station1,2018-07-11 8:30:00,2018-07-11 9:00:00
000027,station2,2018-07-11 9:01:00,2018-07-11 11:00:00
000027,station1,2018-07-11 11:01:00,2018-07-11 12:30:00
000027,station3,2018-07-11 12:31:00,2018-07-11 13:30:00
000027,station1,2018-07-11 13:31:00,2018-07-11 16:00:00
000027,station2,2018-07-11 16:01:00,2018-07-11 18:00:00
000027,station1,2018-07-11 18:01:00,2018-07-11 19:00:00
000026,station1,2018-07-11 8:30:00,2018-07-11 9:00:00
000026,station2,2018-07-11 9:01:00,2018-07-11 11:00:00
000026,station4,2018-07-11 11:01:00,2018-07-11 12:30:00
000026,station2,2018-07-11 12:31:00,2018-07-11 13:30:00
000026,station3,2018-07-11 13:31:00,2018-07-11 16:00:00
000026,station1,2018-07-11 16:01:00,2018-07-11 18:00:00
000026,station2,2018-07-11 18:01:00,2018-07-11 19:00:00
